id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1335968369816768516,1335968368642453509,2020-12-07 12:24:15 -03,2020-12-07,12:24:15,-0300,105155795,marinasilva,Marina Silva,,"Suas vidas foram tiradas pela violência já histórica naquela cidade. Mas elas foram desprotegidas pela indiferença do Estado com os pobres, com os negros, com a dor das famílias que são atravessadas pela tragédia.",pt,[],[],[],2,12,200,[],[],https://twitter.com/MarinaSilva/status/1335968369816768516,False,,0,,,,,,,,[],,,,
1335968368642453509,1335968368642453509,2020-12-07 12:24:14 -03,2020-12-07,12:24:14,-0300,105155795,marinasilva,Marina Silva,,"Brincar em local em que as mães possam ver e cuidar parece uma situação segura. Mas não foi isso que ocorreu com Emilly e Rebeca, duas crianças indefesas, uma de 4 e a outra de 7 anos. Em meio à brincadeira, foram mortas, diante de suas casas em Duque de Caxias.",pt,[],[],[],2,39,621,[],[],https://twitter.com/MarinaSilva/status/1335968368642453509,False,,0,,,,,,,,[],,,,
1335746365712961544,1335746341767671809,2020-12-06 21:42:05 -03,2020-12-06,21:42:05,-0300,105155795,marinasilva,Marina Silva,,"E até confesso que me identifiquei pessoalmente com esse marsupial, pequeno, magrinho e de olheiras escuras, pesquisado pela equipe de Mato Grosso. Por isso agradeço, sensibilizada, esse verdadeiro presente no mês do Natal.",pt,[],[],[],36,25,1410,[],[],https://twitter.com/MarinaSilva/status/1335746365712961544,False,,0,,,,,,,,[],,,,
1335746361803804678,1335746341767671809,2020-12-06 21:42:04 -03,2020-12-06,21:42:04,-0300,105155795,marinasilva,Marina Silva,,"Aprendi a olhar e distinguir todo tipo de vida, animal e vegetal, com meus parentes e amigos que viviam na floresta. Conheço não apenas as aplicações práticas desse saber, mas também o encanto e a riqueza espiritual que ele proporciona.",pt,[],[],[],2,10,800,[],[],https://twitter.com/MarinaSilva/status/1335746361803804678,False,,0,,,,,,,,[],,,,
1335746359576711170,1335746341767671809,2020-12-06 21:42:03 -03,2020-12-06,21:42:03,-0300,105155795,marinasilva,Marina Silva,,"O trabalho científico é essencial para descortinar o horizonte desse futuro, assim como a proteção e o apoio às comunidades indígenas e populações tradicionalmente ligadas à natureza e que desenvolvem seu minucioso e vasto conhecimento.",pt,[],[],[],1,15,612,[],[],https://twitter.com/MarinaSilva/status/1335746359576711170,False,,0,,,,,,,,[],,,,
1335746357924155394,1335746341767671809,2020-12-06 21:42:03 -03,2020-12-06,21:42:03,-0300,105155795,marinasilva,Marina Silva,,"Tenho esperança de que o Brasil possa superar esse momento obscuro e afirmar-se com sua verdadeira vocação, de ser fonte de vida e sabedoria para as futuras gerações da humanidade.",pt,[],[],[],1,12,623,[],[],https://twitter.com/MarinaSilva/status/1335746357924155394,False,,0,,,,,,,,[],,,,
1335746355269136384,1335746341767671809,2020-12-06 21:42:02 -03,2020-12-06,21:42:02,-0300,105155795,marinasilva,Marina Silva,,"É revoltante que o governo desse país corte as verbas, enfraqueça as instituições e coloque crescentes dificuldades aos seus cientistas e pesquisadores.",pt,[],[],[],1,14,664,[],[],https://twitter.com/MarinaSilva/status/1335746355269136384,False,,0,,,,,,,,[],,,,
1335746354010796035,1335746341767671809,2020-12-06 21:42:02 -03,2020-12-06,21:42:02,-0300,105155795,marinasilva,Marina Silva,,É desalentador que o país de maior biodiversidade do planeta dê tão pouca atenção ao trabalho de conhecer e proteger seu grande tesouro.,pt,[],[],[],1,25,690,[],[],https://twitter.com/MarinaSilva/status/1335746354010796035,False,,0,,,,,,,,[],,,,
1335746351477501953,1335746341767671809,2020-12-06 21:42:01 -03,2020-12-06,21:42:01,-0300,105155795,marinasilva,Marina Silva,,Acho que esses bons amigos percebem que também reconheço a importância do trabalho que fazem e sou solidária nas dificuldades (e até perseguições) que eles enfrentam.,pt,[],[],[],1,10,652,[],[],https://twitter.com/MarinaSilva/status/1335746351477501953,False,,0,,,,,,,,[],,,,
1335746348923179014,1335746341767671809,2020-12-06 21:42:01 -03,2020-12-06,21:42:01,-0300,105155795,marinasilva,Marina Silva,,"Em meio a tanta incompreensão e até perseguições, é um alívio receber um abraço solidário, um olhar amoroso, uma citação respeitosa, especialmente vindo de gente que cultiva a lucidez atenta no conhecimento da realidade, atributo essencial da Ciência.",pt,[],[],[],2,13,792,[],[],https://twitter.com/MarinaSilva/status/1335746348923179014,False,,0,,,,,,,,[],,,,
1335746346385600513,1335746341767671809,2020-12-06 21:42:00 -03,2020-12-06,21:42:00,-0300,105155795,marinasilva,Marina Silva,,"Nasci e cresci na floresta e tenho dedicado minha vida à defesa da natureza e à luta por um modo de desenvolvimento humano baseado no respeito ao meio ambiente. Uma homenagem dessas representa, para mim, o reconhecimento de minha identidade e de meu trabalho.",pt,[],[],[],2,15,886,[],[],https://twitter.com/MarinaSilva/status/1335746346385600513,False,,0,,,,,,,,[],,,,
1335746345056030722,1335746341767671809,2020-12-06 21:42:00 -03,2020-12-06,21:42:00,-0300,105155795,marinasilva,Marina Silva,,"É a segunda vez que recebo essa honraria, a primeira foi com uma espécie vegetal, a Tibouchina marinana, atual Pleroma marinana, identificada pelos pesquisadores Claudio Nicoletti de Fraga e  Paulo José Fernandes Guimarães do Instituto de Pesquisa Jardim Botânico do RJ.",pt,[],[],[],2,17,837,[],[],https://twitter.com/MarinaSilva/status/1335746345056030722,False,,0,,,,,,,,[],,,,
